-2.340000,-3.400000, 
0.580000,-0.070000, 
1.050000,-4.230000, 
3.090000,-2.510000, 
2.690000,-3.060000, 
-1.920000,-3.090000, 
-2.860000,-6.210000, 
-2.300000,-2.670000, 
3.660000,-3.150000, 
3.510000,-0.350000, 
5.760000,0.350000, 
2.400000,0.460000, 
3.790000,0.110000, 
7.930000,1.200000, 
4.390000,2.970000, 
-0.820000,2.440000, 
-0.550000,2.160000, 
1.370000,2.910000, 
0.280000,-0.860000, 
-2.370000,-0.280000, 
-3.870000,0.090000, 
-2.660000,-0.570000, 
-4.130000,2.720000, 
-2.590000,2.550000, 
-5.920000,4.620000, 
-3.420000,3.620000, 
-3.440000,0.860000, 
1.050000,-1.530000, 
1.350000,3.180000, 
2.430000,0.080000, 
2.580000,-0.910000, 
2.940000,-0.940000, 
-0.580000,0.170000, 
-2.440000,-1.710000, 
-2.320000,0.670000, 
-3.360000,3.490000, 
-3.360000,2.780000, 
-0.190000,3.530000, 
3.270000,3.190000, 
2.530000,3.470000, 
0.000000,0.930000, 
0.360000,0.050000, 
-5.240000,-0.260000, 
-7.480000,1.100000, 
-8.120000,-1.680000, 
-5.800000,0.010000, 
1.510000,0.440000, 
-0.360000,0.130000, 
0.530000,-0.900000, 
-2.800000,-0.970000, 
-3.790000,0.250000, 
0.260000,-0.490000, 
5.200000,0.330000, 
4.510000,1.090000, 
4.510000,-0.380000, 
2.760000,2.130000, 
3.130000,1.990000, 
5.150000,-0.950000, 
3.770000,-2.930000, 
0.000000,-3.520000, 
-3.140000,-3.690000, 
-5.330000,0.170000, 
-1.240000,0.260000, 
-0.870000,1.380000, 
0.320000,-3.140000, 
0.200000,0.590000, 
2.450000,-0.210000, 
-0.030000,-1.330000, 
-0.140000,0.140000, 
2.550000,-0.170000, 
2.600000,0.070000, 
2.700000,0.050000, 
-2.490000,0.440000, 
-3.260000,-2.440000, 
-3.110000,-2.940000, 
-3.740000,-2.110000, 
-3.680000,0.050000, 
-3.230000,1.750000, 
-3.460000,1.680000, 
-2.400000,2.750000, 
-2.930000,-0.340000, 
0.110000,-2.710000, 
-2.650000,0.240000, 
-3.360000,1.880000, 
-3.300000,-2.070000, 
-2.780000,2.660000, 
-3.700000,-0.030000, 
0.030000,0.420000, 
3.190000,-0.570000, 
2.680000,0.880000, 
0.190000,-2.710000, 
0.140000,-0.590000, 
-3.290000,3.150000, 
-3.510000,2.900000, 
-3.520000,0.940000, 
-3.620000,-0.740000, 
-3.010000,0.340000, 
-3.590000,-0.270000, 
-2.540000,-0.170000, 
-3.680000,1.110000, 
-3.240000,-2.440000, 
-0.610000,-2.970000, 
-2.530000,-6.260000, 
-2.950000,-0.710000, 
-2.350000,-0.770000, 
-3.560000,-0.950000, 
-2.640000,0.210000, 
-3.410000,-0.440000, 
-0.100000,-0.490000, 
-2.890000,3.340000, 
-3.270000,0.540000, 
1.140000,-0.520000, 
0.700000,0.460000, 
0.230000,-0.370000, 
0.250000,1.290000, 
-0.260000,2.100000, 
-0.380000,2.780000, 
-0.650000,-0.560000, 
0.370000,0.430000, 
-0.150000,-0.120000, 
-0.270000,0.790000, 
0.210000,1.110000, 
-1.920000,-0.140000, 
-3.750000,-0.390000, 
-3.190000,-0.010000, 
-0.070000,-0.100000, 
0.350000,0.610000, 
0.210000,-0.380000, 
1.080000,0.780000, 
0.820000,0.160000, 
-0.100000,0.330000, 
-0.400000,-0.280000, 
0.050000,-2.200000, 
-0.100000,-0.090000, 
0.090000,-0.280000, 
-0.210000,0.140000, 
-1.200000,1.950000, 
0.160000,2.160000, 
0.210000,2.290000, 
-0.220000,0.070000, 
-0.330000,0.110000, 
-0.300000,0.280000, 
-0.700000,-0.290000, 
0.310000,0.090000, 
-0.080000,-0.010000, 
0.020000,0.340000, 
0.270000,0.050000, 
-2.750000,-2.780000, 
-3.030000,-3.920000, 
-2.280000,-2.950000, 
-3.110000,-2.960000, 
-2.930000,-2.320000, 
-3.060000,0.310000, 
-3.320000,-0.680000, 
-4.660000,-0.510000, 
0.080000,0.670000, 
0.620000,0.090000, 
0.380000,-2.040000, 
0.130000,-2.750000, 
0.070000,-0.650000, 
-0.040000,0.350000, 
-0.290000,0.440000, 
0.350000,-0.080000, 
0.770000,0.100000, 
0.450000,0.050000, 
-0.310000,0.150000, 
0.080000,0.160000, 
0.860000,-0.250000, 
0.220000,-1.000000, 
-0.460000,0.250000, 
0.550000,0.040000, 
0.270000,-0.380000, 
0.070000,-0.250000, 
-0.120000,-0.140000, 
0.180000,0.500000, 
0.790000,-0.650000, 
0.660000,0.410000, 
-0.600000,0.020000, 
0.750000,-0.010000, 
0.320000,0.630000, 
0.010000,-0.020000, 
-0.300000,-0.210000, 
-0.010000,0.350000, 
-0.150000,0.320000, 
-0.290000,-0.060000, 
-0.140000,0.030000, 
0.030000,0.330000, 
0.260000,-0.020000, 
-0.280000,-0.010000, 
0.030000,0.430000, 
0.310000,-0.100000, 
-0.360000,0.050000, 
0.520000,-0.240000, 
-0.260000,-0.260000, 
0.090000,-0.540000, 
-0.330000,0.350000, 
-0.810000,0.400000, 
-0.020000,-0.580000, 
-0.180000,0.210000, 
0.210000,0.490000, 
-0.320000,-0.210000, 
-0.010000,0.270000, 
0.000000,0.350000, 
-0.190000,-0.740000, 
0.040000,-0.060000, 
-0.120000,0.100000, 
-0.220000,-0.050000, 
0.080000,0.210000, 
0.250000,0.740000, 
0.160000,-0.230000, 
0.480000,0.100000, 
-0.310000,0.750000, 
-0.470000,-0.170000, 
0.580000,0.370000, 
-0.050000,0.200000, 
0.370000,0.190000, 
-0.090000,-0.190000, 
0.120000,-0.350000, 
-0.260000,-0.400000, 
0.070000,-0.030000, 
0.140000,0.000000, 
-0.320000,0.290000, 
0.670000,0.350000, 
0.430000,-0.060000, 
0.040000,-0.350000, 
0.350000,0.110000, 
0.180000,0.150000, 
-0.270000,0.000000, 
-0.200000,-0.210000, 
0.170000,-0.010000, 
0.390000,0.440000, 
0.090000,0.010000, 
-0.140000,0.290000, 
0.460000,-0.130000, 
0.020000,-0.030000, 
-0.180000,0.070000, 
0.270000,0.150000, 
-0.050000,-0.020000, 
-0.110000,0.120000, 
-0.070000,-0.020000, 
0.310000,0.200000, 
0.180000,-0.370000, 
0.240000,0.010000, 
-0.230000,-0.060000, 
-0.290000,-0.110000, 
-0.040000,-0.070000, 
-0.320000,-0.260000, 
-0.360000,-0.230000, 
0.040000,-0.090000, 
-0.350000,0.280000, 
0.210000,0.030000, 
-0.190000,-0.170000, 
-0.040000,0.190000, 
-0.280000,0.580000, 
0.250000,-0.020000, 
0.270000,0.280000, 
0.170000,0.150000, 
-0.270000,-0.050000, 
0.190000,-0.040000, 
0.210000,0.450000, 
-0.090000,0.190000, 
0.240000,0.120000, 
-0.010000,-0.360000, 
0.000000,-0.300000, 
-0.030000,-0.060000, 
0.540000,-0.170000, 
0.120000,-0.120000, 
-0.080000,-0.070000, 
-0.040000,-0.270000, 
-0.310000,0.060000, 
0.020000,-0.100000, 
0.430000,-0.160000, 
-0.460000,0.160000, 
0.180000,-0.220000, 
0.160000,0.090000, 
0.110000,0.040000, 
0.250000,-0.010000, 
0.000000,0.000000, 
0.200000,0.060000, 
0.220000,-0.160000, 
0.130000,0.050000, 
-0.260000,0.280000, 
0.000000,-0.100000, 
-0.160000,-0.050000, 
0.040000,-0.170000, 
0.010000,0.220000, 
0.160000,-0.120000, 
0.360000,-0.040000, 
-0.120000,-0.070000, 
-0.480000,-0.130000, 
0.280000,0.010000, 
-0.020000,-0.250000, 
0.140000,0.120000, 
0.090000,0.160000, 
0.130000,-0.290000, 
-0.090000,0.120000, 
0.110000,0.190000, 
-0.130000,0.190000, 
0.110000,0.400000, 
-0.330000,-0.190000, 
-0.150000,-0.080000, 
0.240000,0.130000, 
0.050000,-0.210000, 
0.120000,0.030000, 
0.030000,0.000000, 
-0.160000,-0.080000, 
0.170000,-0.120000, 
-0.010000,0.110000, 
0.070000,-0.070000, 
-0.050000,-0.010000, 
0.060000,0.050000, 
0.180000,-0.030000, 
0.110000,-0.040000, 
0.150000,0.030000, 
-0.080000,-0.020000, 
0.410000,0.140000, 
0.250000,0.000000, 
0.140000,0.100000, 
0.020000,0.080000, 
-0.030000,0.090000, 
0.070000,0.020000, 
0.270000,-0.030000, 
0.080000,-0.150000, 
0.050000,-0.050000, 
0.200000,0.020000, 
0.080000,0.110000, 
0.140000,0.140000, 
-0.190000,0.090000, 
0.120000,-0.120000, 
0.220000,0.070000, 
-0.150000,0.090000, 
0.090000,0.170000, 
0.070000,0.020000, 
-0.140000,0.140000, 
0.080000,0.030000, 
-0.110000,0.170000, 
-0.170000,-0.050000, 
0.030000,0.130000, 
0.070000,0.070000, 
-0.080000,-0.080000, 
-0.110000,-0.030000, 
0.160000,0.290000, 
0.310000,-0.110000, 
0.060000,0.130000, 
-0.090000,0.130000, 
0.050000,0.110000, 
0.190000,-0.230000, 
0.030000,0.350000, 
-0.180000,-0.120000, 
-0.030000,0.060000, 
0.020000,0.100000, 
0.110000,-0.240000, 
0.080000,-0.030000, 
-0.010000,0.040000, 
0.060000,0.140000, 
-0.130000,-0.100000, 
-0.050000,0.090000, 
0.010000,0.040000, 
-0.200000,-0.260000, 
0.050000,0.100000, 
-0.300000,0.140000, 
-0.100000,0.200000, 
0.120000,0.250000, 
0.190000,-0.050000, 
0.120000,-0.180000, 
0.090000,0.070000, 
-0.030000,-0.220000, 
-0.030000,-0.140000, 
0.110000,-0.080000, 
-0.120000,-0.060000, 
-0.050000,-0.040000, 
-0.080000,0.050000, 
-0.070000,0.100000, 
-0.050000,-0.190000, 
0.120000,0.080000, 
-0.030000,0.050000, 
0.100000,0.060000, 
-0.050000,-0.120000, 
0.020000,0.320000, 
-0.130000,0.150000, 
0.040000,0.240000, 
-0.030000,0.260000, 
-0.100000,-0.020000, 
-0.110000,-0.180000, 
-0.130000,0.130000, 
-0.090000,0.000000, 
0.060000,-0.160000, 
0.120000,0.000000, 
-0.100000,0.000000, 
0.170000,-0.230000, 
0.100000,-0.110000, 
-0.010000,0.100000, 
0.010000,-0.150000, 
0.120000,-0.050000, 
-0.060000,0.000000, 
0.170000,0.150000, 
-0.130000,-0.080000, 
0.090000,-0.110000, 
0.400000,0.220000, 
0.070000,0.050000, 
-0.170000,-0.010000, 
-0.200000,0.040000, 
-0.080000,0.010000, 
-0.060000,-0.120000, 
-0.140000,0.000000, 
-0.060000,0.040000, 
-0.120000,-0.030000, 
-0.120000,-0.050000, 
0.140000,-0.070000, 
-0.030000,-0.060000, 
0.070000,0.190000, 
-0.040000,0.130000, 
0.010000,-0.030000, 
-0.050000,-0.020000, 
0.060000,-0.020000, 
0.090000,-0.090000, 
-0.010000,-0.020000, 
-0.020000,-0.010000, 
-0.040000,0.060000, 
-0.300000,0.010000, 
0.230000,0.380000, 
0.060000,0.010000, 
-0.050000,0.110000, 
-0.090000,-0.060000, 
0.090000,0.240000, 
-0.070000,-0.020000, 
-0.040000,0.010000, 
0.040000,-0.090000, 
-0.100000,0.010000, 
0.000000,0.010000, 
0.000000,0.090000, 
-0.100000,-0.010000, 
0.040000,-0.090000, 
-0.110000,-0.270000, 
0.090000,0.000000, 
0.030000,-0.110000, 
0.010000,0.080000, 
0.120000,0.070000, 
0.020000,-0.100000, 
-0.190000,-0.040000, 
0.020000,0.060000, 
-0.020000,-0.100000, 
-0.060000,-0.040000, 
0.000000,0.100000, 
-0.110000,0.160000, 
-0.140000,0.050000, 
0.220000,0.180000, 
-0.090000,0.060000, 
0.160000,0.250000, 
0.160000,-0.140000, 
-0.120000,-0.080000, 
-0.020000,0.070000, 
0.060000,-0.050000, 
-0.020000,0.100000, 
0.110000,0.020000, 
0.080000,-0.070000, 
-0.680000,0.120000, 
-0.080000,0.030000, 
0.000000,0.050000, 
-0.010000,-0.050000, 
0.010000,0.080000, 
-0.060000,0.000000, 
-0.070000,0.040000, 
0.130000,-0.060000, 
0.110000,-0.030000, 
0.030000,0.120000, 
0.070000,-0.010000, 
0.010000,-0.140000, 
-0.020000,-0.070000, 
0.070000,-0.040000, 
0.050000,0.040000, 
-0.070000,0.020000, 
0.020000,-0.110000, 
-0.070000,0.020000, 
0.000000,-0.020000, 
-0.220000,0.070000, 
-0.040000,0.040000, 
0.100000,-0.020000, 
-0.090000,-0.020000, 
0.080000,-0.020000, 
-0.060000,-0.060000, 
-0.070000,-0.120000, 
-0.040000,0.010000, 
-0.030000,-0.110000, 
-0.220000,-0.050000, 
-0.070000,0.100000, 
-0.270000,0.070000, 
-0.070000,-0.030000, 
0.120000,0.040000, 
-0.170000,-0.010000, 
0.010000,0.000000, 
0.090000,0.010000, 
0.020000,0.020000, 
-0.020000,0.040000, 
0.040000,0.040000, 
0.100000,0.040000, 
0.140000,-0.020000, 
0.010000,0.010000, 
-0.050000,0.040000, 
-0.030000,-0.050000, 
-0.010000,0.000000, 
-0.020000,0.020000, 
0.240000,0.200000, 
-0.050000,-0.050000, 
0.000000,-0.160000, 
-0.040000,0.060000, 
0.010000,0.000000, 
-0.010000,0.020000, 
0.100000,-0.160000, 
0.020000,-0.030000, 
-0.020000,-0.090000, 
-0.010000,-0.090000, 
0.180000,0.110000, 
0.070000,-0.050000, 
0.130000,0.210000, 
0.080000,0.040000, 
0.020000,0.050000, 
-0.040000,-0.020000, 
0.060000,-0.070000, 
0.060000,0.000000, 
-0.010000,0.010000, 
0.090000,-0.010000, 
0.020000,0.010000, 
0.000000,-0.010000, 
-0.070000,-0.090000, 
0.430000,0.430000, 
0.020000,0.040000, 
0.050000,-0.060000, 
-0.130000,-0.050000, 
-0.090000,-0.130000, 
-0.030000,-0.050000, 
-0.010000,0.000000, 
0.020000,0.000000, 
0.020000,0.000000, 
-0.030000,0.110000, 
-0.080000,-0.100000, 
-0.260000,0.000000, 
-0.080000,0.000000, 
0.080000,-0.060000, 
-0.060000,-0.100000, 
0.040000,-0.020000, 
0.000000,-0.020000, 
0.080000,-0.020000, 
0.010000,-0.080000, 
0.040000,0.040000, 
0.030000,-0.060000, 
-0.010000,-0.050000, 
-0.060000,-0.090000, 
-0.040000,0.010000, 
0.070000,-0.010000, 
0.060000,0.170000, 
-0.020000,0.030000, 
-0.020000,0.090000, 
0.190000,-0.110000, 
0.450000,0.250000, 
-0.020000,-0.060000, 
-0.020000,0.010000, 
-0.020000,0.010000, 
-0.010000,-0.040000, 
-0.070000,0.020000, 
0.030000,0.030000, 
0.040000,0.000000, 
0.000000,0.040000, 
0.030000,0.040000, 
-0.210000,-0.420000, 
0.050000,0.000000, 
0.080000,0.050000, 
0.140000,-0.090000, 
-0.030000,0.000000, 
0.020000,0.050000, 
0.000000,-0.080000, 
0.060000,0.070000, 
-0.080000,-0.020000, 
-0.100000,-0.020000, 
-0.010000,0.020000, 
-0.030000,0.080000, 
0.030000,-0.010000, 
-0.060000,-0.100000, 
-0.020000,-0.020000, 
-0.040000,0.040000, 
0.060000,0.040000, 
-0.010000,-0.080000, 
0.020000,0.020000, 
-0.030000,-0.010000, 
0.000000,-0.040000, 
0.150000,0.080000, 
0.090000,0.010000, 
-0.060000,0.140000, 
-0.080000,0.140000, 
-0.200000,0.080000, 
0.130000,-0.070000, 
-0.440000,0.090000, 
0.010000,-0.030000, 
-0.110000,0.060000, 
0.100000,-0.010000, 
0.030000,-0.070000, 
0.070000,0.050000, 
-0.030000,-0.060000, 
-0.030000,0.000000, 
0.020000,0.050000, 
0.010000,-0.050000, 
0.010000,-0.050000, 
0.060000,-0.010000, 
-0.020000,0.010000, 
-0.070000,-0.060000, 
-0.070000,-0.100000, 
-0.030000,0.040000, 
-0.030000,0.040000, 
-0.010000,0.000000, 
-0.010000,0.000000, 
0.040000,0.070000, 
0.060000,-0.060000, 
-0.220000,-0.070000, 
0.100000,-0.040000, 
0.130000,-0.130000, 
0.040000,0.060000, 
0.040000,0.060000, 
-0.090000,-0.030000, 
-0.060000,0.010000, 
0.000000,-0.040000, 
-0.010000,0.030000, 
-0.030000,-0.020000, 
-0.040000,-0.010000, 
-0.040000,-0.010000, 
0.040000,0.010000, 
0.030000,-0.030000, 
0.000000,-0.020000, 
0.010000,0.000000, 
0.010000,0.000000, 
-0.030000,0.010000, 
0.070000,-0.010000, 
-0.060000,0.000000, 
0.000000,0.000000, 
-0.040000,0.060000, 
0.020000,-0.100000, 
-0.030000,-0.020000, 
-0.070000,0.050000, 
-0.080000,-0.370000, 
-0.410000,0.480000, 
-0.040000,-0.060000, 
-0.040000,-0.060000, 
0.040000,0.040000, 
-0.010000,-0.020000, 
0.040000,-0.010000, 
0.060000,-0.120000, 
-0.040000,0.110000, 
0.000000,0.030000, 
-0.010000,-0.040000, 
0.000000,0.020000, 
0.000000,0.020000, 
-0.010000,-0.070000, 
0.080000,-0.030000, 
0.160000,-0.010000, 
-0.460000,0.110000, 
-0.010000,-0.040000, 
-0.040000,-0.080000, 
0.000000,-0.030000, 
0.060000,-0.050000, 
0.040000,0.040000, 
-0.010000,-0.220000, 
0.060000,0.030000, 
-0.060000,-0.030000, 
-0.030000,-0.040000, 
-0.060000,0.080000, 
0.030000,0.070000, 
0.040000,0.090000, 
0.010000,-0.010000, 
-0.080000,0.080000, 
0.030000,-0.150000, 
0.050000,-0.010000, 
0.000000,-0.070000, 
0.020000,-0.060000, 
0.070000,-0.010000, 
0.110000,0.040000, 
0.060000,0.010000, 
-0.010000,0.040000, 
-0.090000,0.020000, 
0.010000,0.010000, 
-0.050000,0.120000, 
0.030000,-0.010000, 
0.000000,0.060000, 
0.140000,-0.140000, 
0.080000,-0.050000, 
0.010000,0.030000, 
0.010000,0.030000, 
-0.320000,-0.200000, 
-0.020000,-0.050000, 
0.030000,0.120000, 
-0.020000,0.030000, 
-0.090000,-0.010000, 
0.050000,0.000000, 
-0.040000,-0.060000, 
-0.040000,-0.060000, 
-0.040000,-0.060000, 
0.020000,0.040000, 
-0.030000,0.040000, 
0.050000,0.020000, 
0.010000,0.020000, 
-0.110000,-0.070000, 
-0.250000,-0.480000, 
0.010000,-0.090000, 
0.010000,-0.090000, 
0.010000,-0.020000, 
-0.010000,0.060000, 
-0.100000,-0.030000, 
0.020000,-0.090000, 
0.010000,-0.030000, 
0.010000,-0.030000, 
0.020000,0.000000, 
-0.020000,0.010000, 
-0.040000,0.100000, 
-0.030000,0.020000, 
-0.070000,-0.020000, 
0.020000,-0.030000, 
-0.090000,-0.060000, 
0.070000,0.010000, 
0.050000,0.050000, 
-0.050000,-0.020000, 
-0.050000,-0.020000, 
-0.020000,-0.030000, 
-0.020000,0.020000, 
0.050000,0.070000, 
0.030000,-0.010000, 
0.000000,0.060000, 
0.000000,0.040000, 
-0.100000,-0.060000, 
-0.020000,-0.070000, 
-0.050000,-0.010000, 
-0.040000,-0.010000, 
0.030000,-0.030000, 
0.010000,-0.060000, 
0.030000,-0.030000, 
-0.060000,0.050000, 
0.060000,-0.050000, 
-0.020000,0.020000, 
0.010000,-0.110000, 
-0.040000,-0.010000, 
0.010000,0.000000, 
0.010000,0.000000, 
0.010000,0.000000, 
-0.050000,0.010000, 
-0.050000,0.010000, 
-0.020000,-0.080000, 
-0.150000,0.020000, 
-0.010000,-0.020000, 
-0.010000,-0.020000, 
-0.060000,-0.030000, 
-0.180000,0.110000, 
0.030000,0.070000, 
-0.020000,-0.050000, 
-0.010000,0.010000, 
-0.010000,0.010000, 
0.000000,-0.350000, 
-0.380000,-0.550000, 
-0.010000,-0.140000, 
0.070000,-0.140000, 
-0.010000,-0.010000, 
0.120000,-0.020000, 
-0.010000,-0.070000, 
0.020000,-0.050000, 
0.060000,0.010000, 
-0.070000,-0.050000, 
-0.040000,0.030000, 
0.120000,0.040000, 
0.050000,0.170000, 
-0.020000,0.030000, 
-0.020000,-0.080000, 
0.000000,0.030000, 
-0.020000,-0.010000, 
-0.020000,-0.010000, 
0.050000,-0.030000, 
-0.020000,0.020000, 
0.050000,0.010000, 
-0.020000,0.050000, 
0.020000,0.020000, 
0.000000,-0.090000, 
-0.410000,0.110000, 
0.050000,0.010000, 
-0.160000,0.040000, 
0.060000,0.070000, 
0.070000,0.050000, 
0.080000,0.030000, 
-0.040000,-0.010000, 
0.020000,0.020000, 
-0.020000,0.020000, 
-0.020000,0.020000, 
0.100000,-0.020000, 
0.010000,-0.040000, 
0.060000,0.070000, 
0.090000,0.420000, 
-0.040000,-0.040000, 
-0.030000,0.000000, 
-0.060000,-0.030000, 
-0.060000,-0.030000, 
