0.468603 ,0.460790 ,0.454503 ,0.460790 ,0.230335 ,0.490072 ,0.453351 ,0.460911 ,0.454521 ,1.842669 ,0.454521 ,0.490072 ,0.000000 ,0.468725 ,0.460668 ,0.458822 ,0.460607 ,0.460775 ,0.453589 ,0.460667 ,0.000000 ,0.490225 ,0.490072 ,0.230454 ,0.459211 ,0.453589 ,0.398169 ,0.030737 ,0.396322 ,0.230393 ,0.460667 ,0.398168 ,0.454565 ,0.460668 ,0.460546 ,0.230454 ,0.453588 ,0.460791 ,0.460607 ,0.460668 ,0.492057 ,0.453711 ,0.460791 ,0.468725 ,0.453558 ,0.468694 ,0.230424 ,0.230454 ,0.468725 ,0.460667 ,
0.460863 ,0.460909 ,0.460805 ,0.460788 ,0.460790 ,0.328558 ,0.000000 ,0.453559 ,0.457861 ,0.454561 ,0.028807 ,0.491186 ,0.459936 ,0.335790 ,0.460912 ,0.453559 ,0.454564 ,0.460790 ,0.460912 ,0.454566 ,0.001799 ,0.460790 ,0.454560 ,0.460912 ,0.394014 ,0.230454 ,0.460790 ,0.397920 ,0.460604 ,0.460909 ,0.454565 ,0.488256 ,0.460912 ,0.460909 ,0.460604 ,0.460909 ,0.460912 ,0.460639 ,1.818242 ,0.000007 ,0.460909 ,0.460790 ,0.230456 ,0.460790 ,0.460790 ,0.460863 ,0.460912 ,0.460909 ,0.453558 ,0.460882 ,
0.460602 ,0.460664 ,0.460908 ,0.460909 ,0.457006 ,0.460882 ,0.460912 ,0.460909 ,0.398104 ,156840334184562530171895115399412318208.000000 ,0.460912 ,0.460915 ,0.398420 ,0.460602 ,0.398104 ,0.460602 ,0.397924 ,0.460909 ,0.457006 ,0.460909 ,0.460602 ,0.468721 ,0.460912 ,0.460915 ,0.460909 ,0.460911 ,0.460909 ,0.460912 ,0.460602 ,0.460909 ,0.460908 ,0.460912 ,0.460602 ,0.468385 ,0.460908 ,0.000007 ,0.460912 ,0.457006 ,0.460909 ,0.460909 ,0.460907 ,0.398102 ,0.460786 ,1.843634 ,0.460610 ,0.460602 ,0.460602 ,0.460786 ,0.460920 ,0.460912 ,
0.468720 ,0.460911 ,0.468690 ,0.468355 ,0.468629 ,0.468385 ,0.468721 ,0.468721 ,0.468721 ,0.468385 ,0.468385 ,0.468598 ,0.468724 ,0.468599 ,0.468736 ,0.468721 ,0.468385 ,0.460924 ,0.460911 ,0.343449 ,0.468388 ,0.460817 ,0.468416 ,0.468598 ,0.001831 ,0.460828 ,0.468237 ,0.468598 ,0.001800 ,0.468110 ,0.001831 ,0.468355 ,0.468725 ,0.466767 ,0.460911 ,0.390595 ,0.468477 ,0.460912 ,0.273409 ,0.462865 ,0.460828 ,0.390263 ,0.460817 ,0.460908 ,0.460912 ,0.468385 ,0.001800 ,0.468598 ,0.468388 ,0.468724 ,
0.460877 ,0.499699 ,0.460724 ,0.000000 ,0.405885 ,0.466280 ,0.468384 ,0.468724 ,0.460785 ,0.460785 ,0.466280 ,0.466768 ,0.468385 ,0.468384 ,0.468725 ,0.460785 ,0.468385 ,0.466768 ,0.029274 ,0.468725 ,0.467627 ,0.468389 ,0.468725 ,0.466767 ,0.467627 ,0.468725 ,0.460877 ,0.468389 ,0.405885 ,0.466676 ,0.404267 ,0.460577 ,0.405946 ,0.335785 ,0.468202 ,0.468080 ,0.468385 ,0.468385 ,0.460877 ,0.468725 ,0.466768 ,0.468721 ,0.468725 ,0.468725 ,0.460785 ,0.460821 ,0.497925 ,0.468401 ,0.335573 ,0.468080 ,
0.468384 ,0.001731 ,0.460785 ,0.443150 ,0.395784 ,0.466717 ,0.395783 ,0.458055 ,0.466713 ,0.395783 ,0.000000 ,0.443150 ,0.406169 ,0.492005 ,0.458040 ,0.458376 ,0.460785 ,0.499975 ,0.454103 ,0.395783 ,0.000000 ,0.000000 ,0.492005 ,0.497910 ,0.497803 ,0.499883 ,0.499849 ,0.000000 ,0.395783 ,0.458284 ,0.497957 ,0.499757 ,0.458376 ,0.437378 ,0.499853 ,0.001791 ,0.460755 ,0.029165 ,0.458376 ,0.460755 ,0.468721 ,0.460236 ,0.460785 ,0.466713 ,0.458038 ,0.468721 ,0.464693 ,0.466675 ,0.499757 ,0.468049 ,
0.395540 ,0.466097 ,0.395540 ,0.454378 ,0.395539 ,0.395539 ,0.438753 ,0.465211 ,0.466188 ,0.458040 ,0.395539 ,0.458283 ,0.497438 ,0.395540 ,0.394411 ,0.466311 ,0.270784 ,0.395540 ,0.458040 ,0.458376 ,0.466196 ,0.395785 ,0.466097 ,0.395784 ,0.497438 ,0.466188 ,0.000000 ,0.466188 ,0.462282 ,0.466219 ,0.458893 ,0.458010 ,0.001790 ,0.466463 ,0.458376 ,0.497438 ,0.450227 ,0.391633 ,0.466463 ,0.395783 ,0.466463 ,0.458376 ,0.466218 ,0.465211 ,0.457399 ,0.391878 ,0.000000 ,0.466463 ,0.466462 ,0.395540 ,
0.388063 ,0.388094 ,0.403688 ,0.458285 ,0.466188 ,0.278596 ,0.000006 ,0.457307 ,0.403718 ,0.388063 ,0.000000 ,0.497438 ,0.458283 ,0.390656 ,0.458833 ,0.403719 ,0.403718 ,0.403688 ,0.376344 ,0.464876 ,0.388063 ,0.465120 ,0.278688 ,0.403597 ,0.403612 ,0.403719 ,0.466222 ,0.403719 ,0.462332 ,0.458285 ,0.466065 ,0.376256 ,0.403688 ,0.000006 ,0.458406 ,0.403719 ,0.390657 ,0.466219 ,0.402742 ,0.390657 ,0.394807 ,0.403596 ,0.403722 ,0.457307 ,0.376256 ,0.278688 ,0.376260 ,0.376252 ,0.278688 ,0.402746 ,
0.403722 ,0.396516 ,0.397863 ,0.403696 ,0.405676 ,0.405676 ,0.397706 ,0.386728 ,0.403565 ,0.405676 ,0.457398 ,0.402711 ,0.394807 ,0.405553 ,0.388094 ,0.386728 ,0.269563 ,0.387940 ,0.394899 ,0.468053 ,0.457155 ,0.457398 ,0.450571 ,0.394899 ,0.394819 ,0.394807 ,0.000000 ,0.468053 ,0.387940 ,0.278719 ,0.405641 ,0.468053 ,0.402620 ,0.394563 ,0.403565 ,0.269898 ,0.000000 ,0.000000 ,0.457398 ,0.394819 ,0.405640 ,0.405676 ,137326059997420355810243594414100316160.000000 ,0.405518 ,0.403722 ,0.394899 ,0.394563 ,0.391027 ,0.458253 ,0.394821 ,
0.450563 ,0.454347 ,0.394532 ,0.458283 ,0.457063 ,0.457062 ,0.458285 ,0.442658 ,0.454347 ,0.394533 ,0.457063 ,0.001541 ,0.450451 ,0.378907 ,0.394532 ,0.394539 ,0.467775 ,0.454347 ,0.394533 ,0.454347 ,0.437502 ,0.454346 ,0.450451 ,0.450453 ,0.450451 ,0.001541 ,0.454347 ,0.394532 ,0.394539 ,0.394532 ,0.467775 ,0.378908 ,0.467775 ,0.394539 ,0.197289 ,0.394539 ,0.442658 ,0.000000 ,0.454347 ,0.405274 ,0.454384 ,0.395020 ,0.394539 ,0.000000 ,0.394536 ,0.450451 ,0.394533 ,0.454377 ,0.402344 ,0.395783 ,
0.458264 ,0.001785 ,0.269555 ,0.269532 ,0.269555 ,0.394543 ,0.456056 ,0.221564 ,0.395509 ,0.442406 ,0.395025 ,0.457033 ,0.457040 ,0.270760 ,0.229376 ,0.333264 ,0.457521 ,0.458264 ,0.395025 ,0.000000 ,0.458291 ,0.269539 ,0.457033 ,0.442384 ,0.442395 ,0.458009 ,0.272462 ,0.395760 ,0.456056 ,0.272462 ,0.458264 ,0.395764 ,0.458021 ,0.458253 ,0.394921 ,0.457528 ,0.442391 ,0.395025 ,0.457047 ,0.270752 ,0.457054 ,0.456056 ,0.456056 ,0.454358 ,0.394848 ,0.458010 ,0.454103 ,0.457044 ,0.269555 ,0.454347 ,
0.395510 ,0.458382 ,0.458016 ,0.458382 ,0.333260 ,0.000000 ,0.332589 ,0.457532 ,0.230073 ,0.332593 ,0.332521 ,0.229497 ,0.332521 ,0.332589 ,0.460722 ,0.229987 ,0.332894 ,0.233036 ,0.270510 ,0.333994 ,0.395510 ,0.332593 ,0.332593 ,0.459970 ,0.332711 ,0.395570 ,0.460214 ,0.230012 ,0.332521 ,0.426770 ,0.220953 ,0.457532 ,0.332520 ,0.457593 ,0.000004 ,0.229737 ,0.460229 ,0.270509 ,0.332582 ,0.229497 ,0.459485 ,0.457532 ,0.395510 ,0.230286 ,0.270510 ,0.332593 ,0.329103 ,0.229981 ,0.229981 ,0.332521 ,
0.426821 ,0.360352 ,0.332592 ,0.453632 ,0.000003 ,0.360363 ,0.458009 ,0.458009 ,0.000003 ,0.332531 ,0.329102 ,0.227784 ,0.458009 ,0.000000 ,0.426761 ,0.000000 ,0.328632 ,0.437992 ,0.222169 ,0.229005 ,0.227784 ,0.437992 ,0.028442 ,0.332365 ,0.453622 ,0.454164 ,0.001284 ,0.229981 ,0.458010 ,0.333017 ,0.000000 ,0.229005 ,0.453632 ,0.328632 ,0.427250 ,0.328615 ,0.229981 ,0.000003 ,0.229005 ,0.437992 ,0.410646 ,0.458009 ,0.332521 ,0.229981 ,0.028351 ,0.229985 ,0.458009 ,0.437992 ,0.227540 ,0.458009 ,
0.180177 ,0.334963 ,0.000887 ,0.334963 ,0.227051 ,0.489259 ,0.475100 ,0.231934 ,0.000707 ,0.172430 ,0.334963 ,0.180177 ,0.485352 ,0.180180 ,0.227051 ,0.180176 ,0.000712 ,0.426760 ,0.497072 ,0.180909 ,0.180177 ,0.334963 ,0.180181 ,0.489260 ,0.489260 ,0.227051 ,0.180176 ,0.485353 ,0.334963 ,0.318850 ,0.489442 ,0.489260 ,0.180181 ,0.231934 ,0.426271 ,0.426760 ,0.346813 ,0.180177 ,0.243658 ,0.229014 ,0.180181 ,0.489260 ,0.180186 ,0.231934 ,0.230963 ,0.167481 ,0.180180 ,0.230958 ,0.334963 ,0.426271 ,
0.227112 ,0.231934 ,0.231934 ,0.454225 ,0.485414 ,0.180176 ,0.397462 ,0.329102 ,0.013702 ,0.227052 ,0.227052 ,0.336915 ,0.720726 ,0.334962 ,0.169434 ,0.227051 ,0.180482 ,0.329102 ,0.227051 ,0.180177 ,0.187013 ,0.227051 ,0.489473 ,0.491213 ,0.405275 ,0.180181 ,0.334962 ,0.000906 ,0.227097 ,0.181153 ,0.493165 ,0.180238 ,0.227052 ,0.333985 ,0.000000 ,0.180181 ,0.164566 ,0.180177 ,0.180211 ,0.329102 ,0.180177 ,0.187012 ,0.329111 ,0.227051 ,0.227051 ,0.489473 ,0.489260 ,0.227056 ,0.227116 ,0.342774 ,
0.366711 ,0.245855 ,0.491711 ,0.230226 ,0.180199 ,0.180177 ,0.181153 ,0.180177 ,0.181153 ,0.460461 ,0.180177 ,0.180177 ,0.338013 ,0.180184 ,0.454113 ,0.182130 ,0.182133 ,0.180176 ,0.491711 ,0.180177 ,0.491711 ,0.182129 ,0.491710 ,0.184087 ,0.338015 ,0.181153 ,0.489259 ,0.227052 ,0.228516 ,309383515376037795537750222457861570560.000000 ,0.182129 ,0.230225 ,0.000000 ,0.970709 ,0.180177 ,0.491711 ,0.185059 ,0.180181 ,0.183107 ,0.182129 ,0.970950 ,0.183355 ,0.491711 ,0.181153 ,0.491711 ,0.181153 ,0.185059 ,0.360352 ,0.181153 ,0.180177 ,
0.363291 ,0.363315 ,0.489269 ,0.347690 ,0.491213 ,0.491338 ,0.174564 ,0.238041 ,0.000004 ,0.000004 ,0.230229 ,166489000951573288219293605992190705664.000000 ,0.000003 ,0.000004 ,0.485359 ,0.236088 ,0.122378 ,0.174325 ,0.000004 ,0.000004 ,0.165039 ,0.180303 ,0.489266 ,0.000004 ,0.491338 ,0.000003 ,0.000004 ,0.238042 ,0.000006 ,0.485359 ,0.491222 ,0.489266 ,0.491213 ,0.180303 ,59733516629016097135945204303120039936.000000 ,0.000003 ,0.476082 ,0.485361 ,0.483895 ,0.489292 ,0.363291 ,0.238041 ,0.489266 ,0.363291 ,0.180180 ,0.000004 ,0.363323 ,0.489275 ,0.238163 ,0.489275 ,
0.486328 ,0.486328 ,0.489274 ,0.489296 ,0.486370 ,0.300823 ,0.486370 ,0.491274 ,0.486329 ,0.486370 ,0.488297 ,0.363541 ,0.001652 ,0.486370 ,0.484635 ,0.363323 ,0.484375 ,0.475612 ,0.244149 ,0.486370 ,0.491287 ,0.485428 ,0.363281 ,0.484635 ,0.422882 ,0.489274 ,0.484635 ,0.486370 ,0.000004 ,0.363323 ,0.000007 ,0.361329 ,0.484635 ,0.000000 ,0.363322 ,0.359635 ,0.227539 ,166158864170454649979803016583008223232.000000 ,0.489274 ,0.486370 ,0.485393 ,0.364300 ,0.490250 ,0.489274 ,0.484642 ,0.486370 ,0.425797 ,0.363323 ,0.422882 ,0.366237 ,
0.488327 ,0.244163 ,0.488327 ,0.000954 ,0.484783 ,0.494147 ,0.484465 ,0.484782 ,0.494426 ,0.488297 ,0.000007 ,0.484404 ,0.484657 ,0.486611 ,0.488323 ,0.488323 ,0.489258 ,0.494181 ,0.485383 ,0.491227 ,0.489303 ,0.000007 ,0.000000 ,0.490764 ,0.244163 ,0.494175 ,0.488445 ,0.494426 ,0.486368 ,0.486333 ,0.484397 ,0.490276 ,0.489258 ,0.489258 ,0.484404 ,0.484397 ,0.488282 ,0.485383 ,0.488282 ,0.244163 ,0.489274 ,0.489261 ,0.486370 ,0.361358 ,0.486370 ,0.484782 ,0.484782 ,0.359432 ,0.486370 ,0.484657 ,
0.490274 ,0.489299 ,0.478562 ,0.490273 ,0.489299 ,0.484416 ,0.489260 ,0.478684 ,0.489299 ,0.491256 ,0.490273 ,0.484416 ,0.489258 ,0.489299 ,0.000007 ,0.490275 ,0.489299 ,0.484660 ,0.478801 ,0.489299 ,0.484416 ,0.478555 ,0.478801 ,0.489258 ,0.490276 ,0.490274 ,0.490274 ,0.488322 ,0.490274 ,0.489787 ,0.478684 ,0.490275 ,0.364299 ,0.490479 ,0.489258 ,0.489258 ,0.478516 ,0.490276 ,0.490275 ,0.478786 ,0.490276 ,0.484402 ,0.489258 ,0.490273 ,0.488567 ,0.489287 ,0.000000 ,0.494426 ,1.961097 ,0.489299 ,
0.478558 ,0.361359 ,0.478760 ,0.361359 ,0.490276 ,0.478558 ,0.478557 ,0.489298 ,0.478798 ,0.490276 ,0.000007 ,0.478800 ,0.478760 ,0.490479 ,0.490265 ,0.498089 ,0.478555 ,0.029923 ,0.474900 ,0.361329 ,1.915049 ,0.478760 ,0.478557 ,0.478760 ,0.489298 ,0.478760 ,0.490235 ,0.478760 ,0.490267 ,0.486359 ,0.478760 ,0.484414 ,0.474651 ,0.478555 ,0.361359 ,0.479737 ,1.961105 ,0.478558 ,0.478763 ,0.490276 ,0.478760 ,0.478760 ,0.478547 ,0.474900 ,0.478760 ,0.474857 ,0.490268 ,0.478555 ,0.478760 ,0.478771 ,
0.470745 ,0.470742 ,0.470760 ,0.001839 ,0.478802 ,0.470745 ,0.001839 ,0.419963 ,0.478878 ,0.478557 ,0.208029 ,0.420170 ,0.478557 ,0.443729 ,0.498086 ,0.478805 ,0.478570 ,0.419964 ,0.478801 ,0.482670 ,0.208029 ,0.478798 ,0.478556 ,0.443607 ,0.419961 ,0.208029 ,0.478801 ,0.419963 ,0.443607 ,0.470760 ,0.478802 ,0.478801 ,0.482461 ,0.478570 ,0.419963 ,0.416057 ,0.470745 ,0.470742 ,0.470745 ,0.419964 ,0.470745 ,0.353570 ,0.478801 ,0.478555 ,0.208029 ,0.029910 ,0.498086 ,0.478547 ,0.419926 ,0.478798 ,
0.416047 ,0.000007 ,0.235353 ,0.482711 ,0.416047 ,0.443729 ,0.482576 ,0.482711 ,0.239277 ,0.239278 ,0.000000 ,0.483246 ,0.000000 ,0.208153 ,0.416055 ,0.384820 ,0.416057 ,0.416047 ,0.483157 ,0.416057 ,0.416108 ,0.483157 ,0.483157 ,0.416108 ,0.443728 ,0.416262 ,0.478555 ,0.208153 ,0.000000 ,0.000000 ,164409729448645333574112229579353489408.000000 ,0.000000 ,0.482697 ,0.483157 ,0.416169 ,0.470707 ,0.208028 ,0.498293 ,0.416140 ,0.482668 ,0.416110 ,0.482668 ,0.408207 ,0.483157 ,0.416109 ,0.208028 ,0.000004 ,0.416047 ,0.416054 ,0.241600 ,
0.482699 ,0.483280 ,0.241227 ,0.420168 ,0.482668 ,0.241212 ,0.420291 ,0.420655 ,0.420168 ,0.420803 ,0.483157 ,0.408245 ,0.482668 ,0.420168 ,0.241598 ,0.420780 ,0.482767 ,0.483157 ,0.420673 ,0.241598 ,0.420170 ,0.483157 ,0.235353 ,0.235352 ,0.389446 ,0.384806 ,0.483157 ,0.479250 ,0.408245 ,0.241598 ,0.420795 ,0.358280 ,0.235475 ,0.235353 ,0.483157 ,0.478805 ,0.483157 ,0.358157 ,0.412151 ,0.208055 ,0.483157 ,0.408245 ,0.482669 ,0.479349 ,0.408236 ,0.420199 ,0.483162 ,0.482704 ,0.420169 ,0.420267 ,
0.483157 ,0.235719 ,0.482668 ,0.419924 ,0.483279 ,0.436404 ,0.420236 ,0.419924 ,0.498904 ,0.241624 ,0.000000 ,0.436465 ,0.498908 ,0.235719 ,0.483157 ,0.498583 ,0.389475 ,0.498909 ,0.498908 ,0.427981 ,0.498908 ,0.498909 ,0.239384 ,0.419924 ,0.498300 ,0.420168 ,0.428104 ,0.001642 ,0.498904 ,0.218202 ,0.482668 ,0.498568 ,0.496340 ,0.498299 ,0.235719 ,0.001840 ,0.498419 ,0.498908 ,0.498904 ,0.421145 ,0.483157 ,0.498300 ,0.498910 ,0.235721 ,0.001840 ,0.239385 ,0.498908 ,0.498781 ,0.498908 ,0.420236 ,
0.000000 ,0.498355 ,0.498355 ,0.496966 ,0.498355 ,0.498904 ,0.371949 ,0.499892 ,0.405100 ,0.420169 ,0.498904 ,0.373362 ,0.405152 ,0.484267 ,0.373904 ,0.001941 ,0.000006 ,0.401194 ,0.373414 ,0.420169 ,0.373797 ,0.498904 ,0.420168 ,0.498355 ,0.498355 ,0.000006 ,0.498904 ,0.498904 ,0.373923 ,0.498362 ,0.000000 ,0.496966 ,0.371844 ,0.467112 ,0.405152 ,0.405100 ,0.373923 ,0.373362 ,0.371949 ,0.498902 ,0.420168 ,0.405100 ,0.498904 ,0.373920 ,0.420169 ,0.498904 ,0.405100 ,0.467593 ,0.405152 ,0.405154 ,
0.437335 ,0.436404 ,0.436465 ,0.371951 ,0.499390 ,0.436419 ,0.031182 ,0.373295 ,0.468699 ,0.499390 ,0.373293 ,0.027237 ,0.499941 ,0.436344 ,0.373294 ,0.436466 ,0.467716 ,0.001705 ,0.436403 ,0.436403 ,0.436419 ,0.498476 ,0.436466 ,0.025284 ,0.437336 ,0.498361 ,0.499454 ,0.405152 ,0.001705 ,0.405032 ,0.000000 ,0.499390 ,0.498361 ,0.499886 ,0.498904 ,0.498844 ,0.373361 ,0.498904 ,0.488650 ,0.499943 ,0.340699 ,0.499390 ,0.498911 ,0.498476 ,0.498361 ,0.498361 ,0.497012 ,0.371462 ,0.432560 ,0.498361 ,
0.241335 ,0.373363 ,0.498966 ,0.498361 ,0.495056 ,0.498293 ,0.498293 ,0.498293 ,0.370059 ,0.373966 ,0.498966 ,0.432560 ,0.000000 ,0.499850 ,0.369387 ,0.499942 ,0.484225 ,0.498873 ,0.373293 ,0.499850 ,0.498362 ,0.432560 ,0.498293 ,1.493421 ,0.498966 ,0.374850 ,0.498297 ,0.374850 ,0.023087 ,0.498844 ,0.432560 ,0.432560 ,0.373962 ,0.498844 ,0.498966 ,0.374827 ,0.373361 ,0.370060 ,0.373293 ,0.499850 ,0.499942 ,0.498362 ,0.186647 ,0.498293 ,0.373293 ,0.499942 ,0.373294 ,0.373293 ,0.373295 ,0.374942 ,
0.495075 ,0.000000 ,0.495059 ,0.001934 ,0.374454 ,0.498293 ,0.496036 ,0.498295 ,0.373477 ,0.498977 ,0.498295 ,0.495059 ,0.498295 ,0.496036 ,0.494387 ,0.498295 ,0.370059 ,0.498295 ,nan ,0.495059 ,0.495075 ,0.495075 ,0.463825 ,0.494387 ,0.373477 ,0.498783 ,0.496036 ,0.495060 ,0.498292 ,0.498782 ,0.498295 ,0.498293 ,169789192383002658817314911143440941056.000000 ,0.498966 ,0.499941 ,0.498295 ,0.495060 ,0.249422 ,0.494387 ,0.000000 ,0.498293 ,0.498295 ,0.498966 ,0.498293 ,0.498293 ,0.498966 ,0.498295 ,0.432559 ,0.495059 ,0.373782 ,
